ID	Date	CC	B	Label	Artists	Track	Comp	Length	BPM	Key	ignore this column	simplified key manual override	Key (Read Note)
MCEP167	2019-10-21	Y	U	Electro	Julian Calor	Dream Odyssey	-	8:54	134	D# maj | D# min	D# maj		D# maj
MCIV4	2019-10-18	M	I	Compilation	Various Artists	Monstercat Instinct Vol. 4	IV4	--:--	N/A	N/A	N/A		N/A
MCEP166	2019-10-17	M	M	EP	Slushii	Watch Yo Back	-	--:--	N/A	N/A	N/A		N/A
MCEP166	2019-10-17	Y	U	Dubstep	Slushii & Dion Timmer	Test Me	UV8 | RL7	3:05	150	F min	F min		F min
MCEP166	2019-10-17	Y	I	Drum & Bass	Slushii & Aviella	I'd Do Anything	-	3:34	170	D maj	D maj		D maj
MCEP166	2019-10-17	Y	U	Trap	Slushii	I Don't Need You	-	3:25	134	C min	C min		C min
MCEP166	2019-10-17	N	U	Trap	Slushii, Carbin, & Skyxxx	Run Up	-	3:38	150	D min	D min		D min
MCS910	2019-10-15	N	I	R&B	LVTHER & EMAN8	OFFLINE	IV4	3:30	174	B maj	B maj		B maj
MCS909	2019-10-14	Y	U	Electro	Tokyo Machine	TURBO	UV8	2:51	128	F min | F maj	F min		F min
MCEP164	2019-10-11	M	I	EP	Throttle	Where U Are	-	--:--	N/A	N/A	N/A		N/A
MCEP164	2019-10-11	Y	I	Electronic	Throttle	Away	-	0:36	Freetime > 125	B maj	B maj		B maj
MCEP164	2019-10-11	Y	I	Future Bass	Throttle	Bloom	IV4 | RL7	4:53	150	D# maj	D# maj		D# maj
MCEP164	2019-10-11	Y	I	Electro	Throttle	For Me	RL10Y	3:50	127	A min	A min		A min
MCEP164	2019-10-11	Y	I	Pop	Throttle	Cities	-	3:00	114	F maj	F maj		F maj
MCEP164	2019-10-11	Y	I	Drum & Bass	Throttle	Where U Are	-	3:52	174	F maj -	F maj -		F maj -
MCEP165	2019-10-10	Y	U	EP	REAPER	RAPTURE	-	--:--	N/A	N/A	N/A		N/A
MCEP165	2019-10-10	Y	U	Drum & Bass	REAPER	BLACKOUT	-	3:24	174	E phr dom	E min		E min
MCEP165	2019-10-10	Y	U	Halftime	REAPER	UNHINGED	-	3:10	174	E phr dom	E min		E min
MCEP165	2019-10-10	Y	U	Halftime	REAPER	SICK FLOW	UV8	3:18	172	G min	G min		G min
MCEP168-1	2019-10-09	Y	I	Garage	Direct & Mr FijiWiji	LA2016	-	2:55	123	B min	B min		B min
MCS908	2019-10-08	Y	I	Synthpop	FWLR & BRDGS	Suspicious	IV4	3:27	103	F# min	F# min		F# min
MCS907	2019-10-07	Y	U	Electro	Stonebank & EMEL	Want Your Love	UV8 | BO19	4:14	124	E min	E min		E min
MCEP163	2019-10-04	Y	M	EP	Pegboard Nerds	Heart of the Universe	-	--:--	N/A	N/A	N/A		N/A
MCS906	2019-10-04	Y	I	Future Bass	Pegboard Nerds & NERVO	Crying Shame	IV4	3:21	150	D maj	D maj		D maj
MCS905	2019-10-03	Y	U	Dubstep	Pegboard Nerds & Ragga Twins	Computa Hakka	UV8	3:18	165	F# min	F# min		F# min
MCS904	2019-10-01	Y	I	Pop	Pegboard Nerds & Maria Lynn	Solo	IV4	3:26	105	A min	A min		A min
MCS903	2019-09-30	Y	U	Dubstep	Pegboard Nerds	Exterminate	UV8	3:14	150	F min	F min		F min
MCS902	2019-09-27	Y	I	Chillout	CloudNone & Paul Aiden	Anonymous	IV4	4:43	133	F min | F maj	F min		F min
MCS901	2019-09-26	Y	U	Electro	Julian Calor	Galactic Trumpet	UV8	2:51	136	F min | F maj	F min		F min
MCS900	2019-09-24	Y	I	Pop	DESERT STAR	Edge of the World	IV4	2:28	114	A maj	A maj		A maj
MCS899	2019-09-23	Y	U	Dubstep	Justin OH & Xilent	Assemble	UV8	3:06	160	E min	E min		E min
MCEP162	2019-09-20	Y	I	EP	Duumu	Talk!	-	--:--	N/A	N/A	N/A		N/A
MCEP162	2019-09-20	Y	I	Trap	Duumu	Blinded	IV4 | RL7	3:59	128	E min	E min		E min
MCEP162	2019-09-20	Y	I	Future Bass	Duumu & GLNNA	Intentions	-	3:24	102	G maj	G maj		G maj
MCEP162	2019-09-20	Y	I	Ambient	Duumu	Tide (Interlude)	-	1:59	80	A maj	A maj		A maj
MCEP162	2019-09-20	Y	I	House	Duumu	Feather	-	3:09	123	D maj	D maj		D maj
MCEP161	2019-09-19	Y	U	EP	Eptic	Flesh & Blood	-	--:--	N/A	N/A	N/A		N/A
MCEP161	2019-09-19	Y	U	Midtempo	Eptic	Violence	UV8	4:17	100	F phr dom	F min		F min
MCEP161	2019-09-19	Y	U	Dubstep	Eptic	Beyond the Stars	-	5:04	150	A min / E min	A min / E min		A min / E min
MCEP161	2019-09-19	Y	U	Trap	Eptic	Undefeated	-	3:33	150	E min	E min		E min
MCS898	2019-09-17	Y	I	Pop	Conro	What's Love	IV4	2:57	110	G# maj	G# maj		G# maj
MCS897	2019-09-16	Y	U	Drum & Bass	REAPER	OBLIVION	UV8	3:48	174	F min / (D min > A min)	F min / D min > A min	F min / (D min > A min)	F min / (D min > A min)
MCS896	2019-09-13	N	I	House	Throttle	Japan	IV4	3:32	122	E maj	E maj		E maj
MCS895	2019-09-10	Y	I	Chillout	Direct & Matt Van	Cold Ground	IV4	4:11	145	G min	G min		G min
MCS894	2019-09-09	Y	U	Electro	Stonebank	Life & Death	UV8	3:31	126	F min | F dor	F min		F min
MCS893	2019-09-06	Y	I	Trap	Tails & Juelz	Cobra	IV4 | RL7	3:12	135	A# min / D# min	A# min / D# min		A# min / D# min
MCS892	2019-09-05	Y	U	Trap	Slushii	Watch Yo Back	UV8	3:06	150	D# min	D# min		D# min
MCS891	2019-09-03	Y	I	Future Bass	Half an Orange	Blink 182	IV4 | BO19	3:04	150	A# min	A# min		A# min
MCS890	2019-09-02	Y	U	Electro	Tony Romera	Heat Wave	UV8 | RL7	3:47	128	F min | F dor	F min		F min
MCS889	2019-08-30	N	I	R&B	LVTHER & GOLDA	Fabulous	IV4	3:09	106	D# min	D# min		D# min
MCS888	2019-08-29	Y	U	Dubstep	Eptic	Power	UV8 | BO19	4:26	150	E min	E min		E min
MCS887	2019-08-27	Y	I	Future Bass	Disero & Bertie Scott	Thinking Bout You	IV4	3:04	147	C# maj	C# maj		C# maj
MCS886	2019-08-26	Y	U	Double Single	Habstrakt	The One	-	--:--	N/A	N/A	N/A		N/A
MCS886	2019-08-26	Y	U	Electro	Habstrakt	The One	UV8 | RL7 | BO19	3:50	128	F# phr	F# min		F# min
MCS886	2019-08-26	Y	U	Breaks	Habstrakt	The One (Unlovable Remix)	-	3:20	126	F phr	F min		F min
MCS885	2019-08-23	N	I	Future Bass	Vicetone & Night Panda	Ran Out of Reasons	IV4	3:14	162	C# maj	C# maj		C# maj
MCS884	2019-08-22	Y	U	Halftime	REAPER	SAWTOOTH	UV8 | BO19	3:03	174	E phr dom	E min		E min
MCS883	2019-08-20	Y	I	Future Bass	Duumu & ÊMIA	Talk!	IV4 | BO19	3:09	194	A maj	A maj		A maj
MCS882	2019-08-19	Y	U	Hardcore	Gammer & David Spekter	This is the End	UV8	4:08	150 / 170	B min	B min		B min
MCS881	2019-08-16	Y	I	House	Just A Gent & Nevve	Open Spaces	IV4 | BO19	3:26	100	A min	A min		A min
MCS880	2019-08-15	Y	U	Dubstep	Bossfight	Beat Down	UV8	4:18	150	E min	E min		E min
MCS858-A	2019-08-14	Y	I	Acoustic	Feint & Laura Brehm	Solace (Acoustic)	-	3:28	180	D min	D min		D min
MCS879	2019-08-13	Y	I	Pop	Half an Orange	Sunscreen	IV4	2:55	170	A# maj	A# maj		A# maj
MCS878	2019-08-12	Y	U	House	Tony Romera & SQWAD	St Tropez	UV8	3:44	124	D min / D phr	D min		D min
MCEP159	2019-08-09	M	I	EP	Grant	Wishes	-	--:--	N/A	N/A	N/A		N/A
MCEP159	2019-08-09	N	I	Future Bass	Grant & RUNN	Contagious	IV4	3:37	103	F# min	F# min		F# min
MCEP159	2019-08-09	Y	I	Pop	Grant	Where Will We Go	-	2:59	150	G# min	G# min		G# min
MCS877	2019-08-08	N	U	Drumstep	Mazare & Essenger	Berserker	UV8 | BO19	4:25	180	F min	F min		F min
MCS876	2019-08-06	N	I	R&B	Kill Paris & Dutch Robinson	Played Out	IV4	2:58	110	B min	B min		B min
MCS875	2019-08-05	Y	U	Dubstep	Justin OH	Don't Bring Me Down	UV8 | BO19	3:46	150	E min	E min		E min
MCS874	2019-08-02	Y	U	Moombah	Eptic & Dillon Francis	Let It Go	UV8	3:16	110	F min	F min		F min
MCLP013	2019-08-01	N	M	Album	ShockOne	A Dark Machine	-	--:--	N/A	N/A	N/A		N/A
MCLP013	2019-08-01	N	U	Miscellaneous	ShockOne	Awake (Intro)	-	0:53	110	F min	F min		F min
MCLP013	2019-08-01	N	U	Drum & Bass	ShockOne & Reija Lee	A Dark Machine	-	4:26	175	F min | F maj	F min		F min
MCLP013	2019-08-01	N	U	Trap	ShockOne & Cruz Patterson	Bleed Black	-	3:51	150	F min	F min		F min
MCLP013	2019-08-01	N	U	Trap	ShockOne	Lost It	-	3:33	174	E min	E min		E min
MCLP013	2019-08-01	N	U	Ambient	ShockOne	Oberheim (Interlude)	-	1:31	175	(F min | B maj) > D# min	F min > D# min		F min > D# min
MCLP013	2019-08-01	N	U	Drum & Bass	ShockOne x Ekko & Sidetrack	Klaxon	-	3:42	175	E min	E min		E min
MCLP013	2019-08-01	N	I	Breaks	ShockOne & Cecil	Underloved	-	3:59	140	D min	D min		D min
MCLP013	2019-08-01	N	I	Ambient	ShockOne	The Night's Always Waiting (Interlude)	-	0:50	Freetime	F min	F min		F min
MCLP013	2019-08-01	N	U	Dubstep	ShockOne	Pray for Me	-	4:34	150	F dor | F har min	F min		F min
MCLP013	2019-08-01	N	I	Trance	ShockOne & Reija Lee	Silver & Gold	-	5:08	135	D# min	D# min		D# min
MCLP013	2019-08-01	N	I	Ambient	ShockOne	Willow's Theme	-	2:05	135	F# maj	F# maj		F# maj
MCUV7	2019-07-31	N	U	Compilation	Various Artists	Monstercat Uncaged Vol. 7	UV7	--:--	N/A	N/A	N/A		N/A
MCUV7	2019-07-31	Y	U	Moombah	Aero Chord & Nevve	Take Me Home	UV7	3:40	94	A min	A min		A min
MCS873	2019-07-31	Y	I	Trap	KUURO	Can We Be Free	IV4 | BO19	3:18	95	F# min	F# min		F# min
MCS872	2019-07-30	N	I	Dubstep	Trivecta, Amidy, & RØRY	Riptide	IV4 | BO19	3:20	160	E maj	E maj		E maj
MCS871	2019-07-26	N	I	House	Throttle	Dreamer	IV4 | BO19	3:37	125	B maj	B maj		B maj
MCS870	2019-07-25	Y	U	Electro	Habstrakt & Bellecour	Lasagne	UV7	3:24	125	G# phr	G# min		G# min
MCS869	2019-07-23	N	I	House	Just A Gent & Hauskey	Time Voyage	IV4	3:30	126	D maj	D maj		D maj
MCEP158	2019-07-22	Y	M	EP	Julian Calor	No Fear Anymore	-	--:--	N/A	N/A	N/A		N/A
MCEP158	2019-07-22	Y	U	Future Bass	Julian Calor & TRØVES	Monster	UV7 | BO19	3:33	150	E min | E har min	E min		E min
MCEP158	2019-07-22	Y	U	Hardcore	Julian Calor	Follow Me	-	3:07	152	G min	G min		G min
MCEP158	2019-07-22	Y	I	Traditional	Julian Calor	Overcome (Epilogue)	-	3:15	127	G min	G min		G min
MCRLS001	2019-07-22	N	I	Pop	Half an Orange & Alli Simms	Playing With the Boys	RLX2	3:28	130	A mix / F maj	A maj / F maj		A maj / F maj
MCEP157	2019-07-19	Y	I	EP	Conro	Thrill of It	-	--:--	N/A	N/A	N/A		N/A
MCEP157	2019-07-19	Y	I	House	Conro	Stars	-	3:21	130	E min	E min		E min
MCEP157	2019-07-19	Y	I	Pop	Conro	Thrill of It	IV4	3:20	112	B min	B min		B min
MCEP157	2019-07-19	Y	I	House	Conro	Heartbeat	-	3:11	112	F# min	F# min		F# min
MCS868	2019-07-18	N	U	Drum & Bass	ShockOne	Til Dawn	UV7	5:24	175	F phr	F min		F min
MCS867	2019-07-16	Y	I	Synthpop	DESERT STAR	Carissa	IV4 | RLX2	2:25	172	F maj	F maj		F maj
MCS866	2019-07-15	Y	U	Dubstep	Pixel Terror & JayKode	Dystopia	UV7	4:00	150	F min | F har min	F min		F min
MCX006	2019-07-12	N	M	Compilation	Various Artists	Monstercat 8 Year Anniversary	8YA	32:23	N/A	N/A	N/A		N/A
MCX006-8	2019-07-12	Y	I	Future Bass	Justin OH & Rogue	Feel Alright	8YA	4:15	160	F min	F min		F min
MCX006-7	2019-07-11	Y	U	Electro	Pegboard Nerds & Tokyo Machine	MOSHI	8YA	3:35	128	E mix | E min	E maj		E maj
MCX006-6	2019-07-09	Y	I	House	Bad Computer	Sanctuary	8YA	4:14	128	G maj	G maj		G maj
MCX006-5	2019-07-08	N	U	Dubstep	Au5, Amidy, & Karra	Way Down	8YA	4:23	130	F# min | F# maj	F# min		F# min
MCX006-4	2019-07-05	Y	I	Pop	WRLD, Keepsake, & Laszlo	Back to You	8YA	3:28	106	A# maj	A# maj		A# maj
MCX006-3	2019-07-04	N	U	Psytrance	Infected Mushroom	Kababies	8YA	5:37	138	D min	D min		D min
MCX006-2	2019-07-02	Y	I	Pop	Stephen Walking & Ephixa	Problems	8YA	3:02	118	A# maj	A# maj		A# maj
MCX006-1	2019-07-01	Y	U	Drum & Bass	Ephixa & Going Quantum	Let's Roll	8YA	3:49	174	G# maj	G# maj		G# maj
MCS865	2019-06-28	Y	I	Trap	Slushii	Far Away	IV4 | BO19	3:28	150	G min	G min		G min
MCS864	2019-06-27	N	U	Moombah	ShockOne & The Bloody Beetroots	Run	UV7 | BO19	5:02	110	F min | F dor	F min		F min
MCS863	2019-06-25	Y	I	Future Bass	Rogue	Let's Talk	IV4 | RLX2	3:51	115	A min	A min		A min
MCS862	2019-06-24	Y	U	Trap	TheFatRat, Slaydit, & Anjulie	Stronger	UV7 | BO19	3:26	160	(F# min | F# har min) / F# nea min	F# min		F# min
MCS861	2019-06-21	N	I	Pop	Sullivan King & Grabbitz	Crazy as You	IV4	3:28	150	E min	E min		E min
MCS860	2019-06-20	Y	U	Double Single	Darren Styles & David Spekter	Never Let Me Down	-	--:--	N/A	N/A	N/A		N/A
MCS860	2019-06-20	Y	U	Hardcore	Darren Styles & David Spekter	Never Let Me Down	UV7	3:11	165	E min	E min		E min
MCS860	2019-06-20	Y	I	Future Bass	Darren Styles & David Spekter	Never Let Me Down VIP	-	3:17	170	E min	E min		E min
MCS859	2019-06-18	Y	I	House	Aiobahn & Cozi Zuehlsdorff	Medusa	IV4 | BO19	2:55	126	A# min	A# min		A# min
MCS858	2019-06-17	Y	U	Drum & Bass	Feint & Laura Brehm	Solace	UV7 | BO19	4:29	174	D min	D min		D min
MCS857	2019-06-14	Y	I	Pop	Conro	All I Want	IV4	3:37	106	E min	E min		E min
MCS856	2019-06-13	Y	U	Electro	Pixel Terror & itsreallyelijah	Soda	UV7	3:29	126	A min | A har min	A min		A min
MCS834	2019-06-12	Y	I	Acoustic	Disero & Joshua Smith	Like That (Acoustic)	-	3:52	90	G min	G min		G min
MCS855	2019-06-11	Y	I	Synthwave	Ephixa & Heartful	Sundance	IV4 | RLX2	3:14	124	A min	A min		A min
MCS854	2019-06-10	Y	U	House	Tony Romera	I Can't	UV7	3:04	126	A min	A min		A min
MCEP156	2019-06-07	Y	I	EP	CloudNone & Direct	Lost and Found	-	--:--	N/A	N/A	N/A		N/A
MCEP156	2019-06-07	Y	I	Garage	CloudNone & Direct	Without U	-	3:18	130	B min	B min		B min
MCEP156	2019-06-07	Y	I	Chillout	CloudNone, Direct, & Matt Van	Lost and Found	IV4	4:18	125	F# min	F# min		F# min
MCS853	2019-06-06	Y	U	Electro	Habstrakt	Infinite	UV7	3:53	126	F phr	F min		F min
MCS852	2019-06-05	Y	U	House	Rootkit	Voyage (Kage Remix)	-	4:07	125	D# min	D# min		D# min
MCS851	2019-06-04	Y	I	Garage	CloudNone, Direct, & Slyleaf	Chasing Daylight	IV4	2:35	125	F# min	F# min		F# min
MCS850	2019-06-03	Y	U	Dubstep	KUURO	Trigger	UV7	3:37	160	E min	E min		E min
MCS849	2019-05-31	Y	I	Future Bass	SLANDER, Said The Sky, & JT Roach	Potions	IV4	3:37	150	D# maj	D# maj		D# maj
MCS848	2019-05-30	Y	U	Electro	Tokyo Machine	SAIKOU	UV7	2:55	128	E min | E phr dom	E min		E min
MCS847	2019-05-28	Y	I	Future Bass	Julian Calor & Ava Silver	No Fear Anymore	IV4 | RL6	3:22	140	G min	G min		G min
MCS846	2019-05-27	Y	U	Dubstep	Bossfight & Philip Strand	Overdose	UV7 | BO19	4:00	150	D# min	D# min		D# min
MCS845	2019-05-24	N	I	Future Bass	Nonsens & Ericka Jane	We All	IV4	3:12	98	G min	G min		G min
MCS844	2019-05-23	Y	U	Dubstep	Slippy	Own Me	UV7	3:23	150	D min | D maj	D min		D min
MCEP155	2019-05-22	N	M	EP	SLUMBERJACK	SARAWAK (The Remixes)	-	--:--	N/A	N/A	N/A		N/A
MCEP155	2019-05-22	N	U	Drum & Bass	SLUMBERJACK & Machine Age	Daggers (SLUMBERJACK & ËMMË VIP)	-	3:35	172	G min	G min		G min
MCEP155	2019-05-22	N	U	Trap	SLUMBERJACK & Claire Ridgely	Hide and Seek (WILDLYF Remix)	-	3:15	160	A# min | A# har min	A# min		A# min
MCEP155	2019-05-22	N	U	Dubstep	SLUMBERJACK & Ekali	Closure (Oriental Cravings Remix)	-	3:02	148	A min / A phr	A min		A min
MCEP155	2019-05-22	N	I	Future Bass	SLUMBERJACK & Claire Ridgely	Hide and Seek (Duumu Remix)	-	3:01	158	A# min	A# min		A# min
MCEP155	2019-05-22	N	I	Future Bass	SLUMBERJACK & Claire Ridgely	Hide and Seek (Falling North Remix)	-	3:05	178	A# min	A# min		A# min
MCS843	2019-05-21	Y	I	Electro	Nitro Fun	So Far Away	IV4 | BO19	3:39	125	D maj	D maj		D maj
MCLP012	2019-05-20	Y	M	Album	Xilent	We Are Dust	-	--:--	N/A	N/A	N/A		N/A
MCLP012	2019-05-20	Y	I	Electronic	Xilent	From Dust	-	2:20	150	F# min	F# min		F# min
MCLP012	2019-05-20	Y	U	Trap	Xilent	Blue Shadows	-	4:26	150	(F# min | F# har min) > F min	F# min > F min		F# min > F min
MCLP012	2019-05-20	Y	U	Dubstep	Xilent	Code Blood	-	4:02	150	F dor	F min		F min
MCLP012	2019-05-20	Y	U	Midtempo	Xilent	Interluden	-	3:41	100	E min	E min		E min
MCLP012	2019-05-20	Y	U	Dubstep	Xilent	Human Error	-	3:44	150	E min	E min		E min
MCLP012	2019-05-20	Y	U	Dubstep	Xilent	Discarded	UV7	3:09	150	F# min	F# min		F# min
MCLP012	2019-05-20	Y	U	Midtempo	Xilent	Only Now	-	4:10	175	D min	D min		D min
MCLP012	2019-05-20	Y	I	Chillout	Xilent	To Dust	-	4:14	140	D min	D min		D min
MCLP012	2019-05-20	Y	U	Dubstep	Xilent	Particles	-	3:35	150	D min	D min		D min
MCS842	2019-05-17	N	I	House	Vicetone & Daisy Guttridge	Waiting	IV4 | BO19	3:26	105	E maj	E maj		E maj
MCS841	2019-05-16	Y	U	Midtempo	Pixel Terror	Amnesia	UV7 | RL6 | BO19	3:46	96	E min	E min		E min
MCS840	2019-05-15	Y	I	House	Half an Orange	Buzz Lightyear (WRLD Remix)	-	3:15	121	B maj	B maj		B maj
MCIV3	2019-05-14	N	I	Compilation	Various Artists	Monstercat Instinct Vol. 3	IV3	147:20	N/A	N/A	N/A		N/A
MCEP153	2019-05-13	Y	U	EP	F.O.O.L	Time Spender	-	--:--	N/A	N/A	N/A		N/A
MCEP153	2019-05-13	Y	U	Glitch Hop	F.O.O.L & Midranger	Neon	UV7	4:16	97.5	E min | E maj	E min		E min
MCEP153	2019-05-13	Y	U	Electro	F.O.O.L	Underground Raver	-	3:43	126	G# min	G# min		G# min
MCEP153	2019-05-13	Y	I	Trap	F.O.O.L	Breaking Boundaries	-	3:01	120	D# min	D# min		D# min
MCEP153	2019-05-13	Y	U	Synthwave	F.O.O.L	Time Spender	-	3:59	100	G# min | G# har min | G# dor	G# min		G# min
MCS822	2019-05-10	Y	I	Chillout	Conro	Remember You (Chill Mix)	-	3:09	110	F min	F min		F min
MCS839	2019-05-09	N	U	Trap	Kill Paris	Venus Fly Trap	UV7	2:59	150	G min	G min		G min
MCEP154	2019-05-08	N	M	EP	Vicetone	Elements Remixed	-	--:--	N/A	N/A	N/A		N/A
MCEP154	2019-05-08	N	I	House	Vicetone & Haley Reinhart	Something Strange (Zack Martino Remix)	-	3:10	126	E maj	E maj		E maj
MCEP154	2019-05-08	N	I	Future Bass	Vicetone & Matt Wertz	Fences (Elton Kit Remix)	-	2:28	145	D# maj	D# maj		D# maj
MCEP154	2019-05-08	N	I	House	Vicetone	Home (Eminence Remix)	-	4:54	128	G# min	G# min		G# min
MCEP154	2019-05-08	N	I	House	Vicetone & LAUR	Feels Like (SABAI Remix)	-	3:21	131	C maj	C maj		C maj
MCS838	2019-05-07	N	I	Drum & Bass	Mazare & Luma	Nothing More	IV3	3:52	180	D maj	D maj		D maj
MCS837	2019-05-06	Y	U	Hardcore	Pegboard Nerds	Back to Me	UV7	3:40	150	C maj	C maj		C maj
MCS836	2019-05-03	Y	I	Future Bass	Grant & Juneau	Color	IV3 | RL6	3:34	110	E min	E min		E min
MCS835	2019-05-02	Y	U	Drumstep	Stonebank	Drop Bombs	UV7	3:48	170	F# min	F# min		F# min
MCS834	2019-04-30	Y	I	Pop	Disero & Joshua Smith	Like That	IV3	3:06	97	G# min	G# min		G# min
MCEP152	2019-04-29	Y	U	EP	KUURO	Bad Habits	-	--:--	N/A	N/A	N/A		N/A
MCEP152	2019-04-29	Y	U	Trap	KUURO & Tylor Maurer	Bad Habits	UV7	3:07	105	D# min	D# min		D# min
MCEP152	2019-04-29	Y	U	Moombah	KUURO	Run Up	-	2:57	106	A# min	A# min		A# min
MCEP152	2019-04-29	Y	U	Hip Hop	KUURO & Tylor Maurer	Horns	-	3:11	150	E min	E min		E min
MCS833	2019-04-26	Y	I	Garage	CloudNone & Elle Vee	Out There	IV3	4:25	127	G# maj	G# maj		G# maj
MCS832	2019-04-25	Y	U	Dubstep	Snavs	Us	UV7 | RL6 | RL10Y	3:04	150	E min	E min		E min
MCS831	2019-04-23	Y	I	Melodic Bass	Slushii	Dreaming of You	IV3	3:03	165	D maj	D maj		D maj
MCS830	2019-04-22	Y	U	Dubstep	Dirty Audio & Slippy	Quake	UV7	3:57	150	D min | D maj	D min		D min
MCS829	2019-04-19	N	I	Dubstep	Trivecta & Monika Santucci	Tornado	IV3	3:10	166	B maj	B maj		B maj
MCS828	2019-04-18	Y	U	Dubstep	Xilent	The Darkness	UV7 | RL6 | BO19	4:26	150	F min	F min		F min
MCS827	2019-04-16	Y	I	Pop	DESERT STAR	Foreign Land	IV3	2:42	110	B min	B min		B min
MCS825	2019-04-12	Y	I	Future Bass	Duumu & Pauline Herr	You Say	IV3	3:22	180	E maj	E maj		E maj
MCS824	2019-04-11	Y	U	Trap	Rogue	Barbed Wire	UV7	3:17	155	F min	F min		F min
MCS823	2019-04-09	Y	I	Drum & Bass	Protostar & Sam Tabor	Feel Your Heart	IV3	5:30	174	B min	B min		B min
MCEP151	2019-04-08	Y	M	EP	Notaker	PATH.FINDER	-	--:--	N/A	N/A	N/A		N/A
MCEP151	2019-04-08	Y	I	Chillout	Notaker	Only in My Dreams	-	4:42	103	D# min	D# min		D# min
MCEP151	2019-04-08	Y	U	Melodic Bass	Notaker	Melophonic	UV7	4:23	100	A# min	A# min		A# min
MCEP151	2019-04-08	Y	I	Trance	Notaker	The Longest Night	-	7:34	98 > 124	A# min	A# min		A# min
MCEP151	2019-04-08	Y	I	Chillout	Notaker & Karra	Into the Light VIP	-	4:32	100	C# min	C# min		C# min
MCS822	2019-04-05	Y	I	House	Conro	Remember You	IV3 | BO19	3:09	120	F min	F min		F min
MCS821	2019-04-04	Y	U	Electro	FWLR	Hot	UV7 | RL6 | BO19	2:50	126	D phr	D min		D min
MCS723-1	2019-04-03	Y	U	Electro	Gammer	Needed U (Tony Romera Remix)	-	3:42	130	E min	E min		E min
MCS820	2019-04-02	Y	I	Chillout	Mr FijiWiji & Matt Van	Enough	IV3	3:38	114	G# maj	G# maj		G# maj
MCS819	2019-04-01	Y	U	Electro	F.O.O.L & Holly Drummond	Carry On	UV7 | BO19	4:38	128	F min	F min		F min
MCEP150	2019-03-29	Y	I	EP	Bishu	Hali 2 Cali	-	--:--	N/A	N/A	N/A		N/A
MCEP150	2019-03-29	Y	I	Trap	Bishu	Blind Spots	IV3	2:36	100	D min | D maj	D min		D min
MCEP150	2019-03-29	Y	I	Trap	Bishu & Mister Blonde	Diamonds	-	3:31	168	F min	F min		F min
MCEP150	2019-03-29	Y	I	Future Bass	Bishu	No Fronts	-	3:36	150	D# min | D# maj	D# min		D# min
MCEP150	2019-03-29	Y	I	Future Bass	Bishu	Way Up	-	3:26	180	F maj	F maj		F maj
MCS818	2019-03-28	Y	U	Dubstep	Xilent	You Rise	UV7	4:33	150	F# min | F# dor	F# min		F# min
MCS817	2019-03-26	N	I	Pop	Disero, FTKS, & Winter	About Us	IV3	3:02	100	F maj	F maj		F maj
MCS816	2019-03-25	Y	U	Dubstep	Pixel Terror	Maxima	UV7	3:31	150	E min	E min		E min
MCS815	2019-03-22	Y	I	Future Bass	Grant & McCall	Wishes	IV3 | RL6 | BO19	4:01	100	C# maj	C# maj		C# maj
MCS814	2019-03-21	Y	U	Dubstep	Nonsens	Poison	UV7	3:27	150	D min	D min		D min
MCS813	2019-03-19	Y	I	Dubstep	Braken	Wherever You Go	IV3	3:16	155	A# min	A# min		A# min
MCS812	2019-03-18	Y	U	Melodic Bass	Notaker & Eric Lumiere	Each Other	UV7 | RL6	3:20	103	G# maj	G# maj		G# maj
MCEP149	2019-03-15	Y	I	EP	Half an Orange	Mostly We Grow Pt. 1	-	--:--	N/A	N/A	N/A		N/A
MCEP149	2019-03-15	Y	I	House	Half an Orange	Buzz Lightyear	-	3:46	106	G# maj	G# maj		G# maj
MCEP149	2019-03-15	Y	I	Pop	Half an Orange	End of the Moon	IV3	3:54	180	G min	G min		G min
MCS811	2019-03-14	Y	U	Dubstep	Slippy	Metaphysical	UV7 | BO19	4:32	150	F# har min | F# phr | F# dor	F# min		F# min
MCS810	2019-03-12	N	I	Drum & Bass	Murdock & Veela	In Touch	IV3	3:23	173	G# min	G# min		G# min
MCS809	2019-03-11	Y	U	Hardcore	Julian Calor	Adventures	UV7	3:58	154	A# min | A# maj	A# min		A# min
MCS808	2019-03-08	Y	I	House	Dion Timmer & Micah Martin	Internet Boy	IV3 | RL6 | BO19	3:19	128	A# min	A# min		A# min
MCS807	2019-03-07	Y	U	Drumstep	Pegboard Nerds & MC Mota	Gunslinga	UV7 | BO19	2:44	174	F min	F min		F min
MCEP150-5	2019-03-06	Y	I	Future Bass	Bishu & Mister Blonde	Get to Know Me	-	3:36	94	A min	A min		A min
MCS806	2019-03-05	N	I	Drum & Bass	Mazare & RUNN	Where Do We Go	IV3	4:20	180	F# maj	F# maj		F# maj
MCS805	2019-03-04	Y	U	Hardcore	Gammer & Stonebank	Crank Up the Dank	UV7	2:56	170	F# min	F# min		F# min
MCS804	2019-03-01	Y	I	Electro	Au5 & Danyka Nadeau	Eden	IV3 | BO19	5:12	128	G min | G dor	G min		G min
MCS803	2019-02-28	Y	U	Electro	Tokyo Machine	PLAY	UV7 | RL6 | BO19	3:04	128	F min	F min		F min
MCEP148	2019-02-26	Y	I	EP	CloudNone	Midnight Underground	-	--:--	N/A	N/A	N/A		N/A
